label,threshold,mean_grad,high_grad_count,dispersion,low_value_ratio,extreme_std_score,contrast_entropy,band_only_accuracy
1,0.5,1.0,0.024,0.02,1.0,0.862,0.212,0.893
1,0.5,0.348,1.0,1.0,1.0,1.0,0.873,0.91
1,0.5,0.467,0.157,0.156,1.0,0.501,0.086,0.913
1,0.5,0.449,0.048,0.042,1.0,0.0,0.0,0.832
1,0.5,0.626,0.133,0.165,0.566,0.661,0.294,0.894
1,0.5,0.629,0.042,0.037,0.302,0.856,0.15,0.838
1,0.5,0.296,0.5,0.452,0.198,0.935,0.808,0.927
1,0.5,0.416,0.464,0.413,0.131,0.823,0.608,0.91
1,0.5,0.345,0.392,0.368,0.064,0.715,1.0,0.944
1,0.5,0.299,0.295,0.268,0.0,0.48,0.126,0.945
1,0.6,0.0,0.0,0.0,1.0,0.622,0.047,0.78
1,0.6,0.0,0.0,0.0,1.0,0.862,0.212,0.893
1,0.6,0.361,1.0,1.0,1.0,1.0,0.873,0.91
1,0.6,0.506,0.095,0.106,1.0,0.501,0.086,0.913
1,0.6,1.0,0.017,0.178,1.0,0.0,0.0,0.832
1,0.6,0.751,0.043,0.039,0.566,0.661,0.294,0.894
1,0.6,0.849,0.009,0.0,0.302,0.856,0.15,0.838
1,0.6,0.315,0.397,0.364,0.198,0.935,0.808,0.927
1,0.6,0.442,0.44,0.407,0.131,0.823,0.608,0.91
1,0.6,0.384,0.345,0.323,0.064,0.715,1.0,0.944
1,0.6,0.322,0.284,0.269,0.0,0.48,0.126,0.945
1,0.7,0.0,0.0,0.0,1.0,0.622,0.047,0.78
1,0.7,0.0,0.0,0.0,1.0,0.862,0.212,0.893
1,0.7,0.275,1.0,1.0,1.0,1.0,0.873,0.91
1,0.7,0.431,0.052,0.052,1.0,0.501,0.086,0.913
1,0.7,1.0,0.013,0.0,1.0,0.0,0.0,0.832
1,0.7,1.0,0.013,0.0,0.566,0.661,0.294,0.894
1,0.7,0.0,0.0,0.0,0.302,0.856,0.15,0.838
1,0.7,0.251,0.39,0.344,0.198,0.935,0.808,0.927
1,0.7,0.324,0.39,0.376,0.131,0.823,0.608,0.91
1,0.7,0.258,0.247,0.221,0.064,0.715,1.0,0.944
1,0.7,0.222,0.221,0.206,0.0,0.48,0.126,0.945
1,0.8,0.0,0.0,0.0,1.0,0.622,0.047,0.78
1,0.8,0.0,0.0,0.0,1.0,0.862,0.212,0.893
1,0.8,0.707,1.0,1.0,1.0,1.0,0.873,0.91
1,0.8,1.0,0.038,0.024,1.0,0.501,0.086,0.913
1,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.832
1,0.8,0.0,0.0,0.0,0.566,0.661,0.294,0.894
1,0.8,0.0,0.0,0.0,0.302,0.856,0.15,0.838
1,0.8,0.558,0.365,0.313,0.198,0.935,0.808,0.927
1,0.8,0.787,0.423,0.412,0.131,0.823,0.608,0.91
1,0.8,0.612,0.192,0.188,0.064,0.715,1.0,0.944
1,0.8,0.663,0.154,0.157,0.0,0.48,0.126,0.945
1,0.9,0.0,0.0,0.0,1.0,0.622,0.047,0.78
1,0.9,0.0,0.0,0.0,1.0,0.862,0.212,0.893
1,0.9,0.807,1.0,1.0,1.0,1.0,0.873,0.91
1,0.9,0.306,0.034,0.0,1.0,0.501,0.086,0.913
1,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.832
1,0.9,0.0,0.0,0.0,0.566,0.661,0.294,0.894
1,0.9,0.0,0.0,0.0,0.302,0.856,0.15,0.838
1,0.9,0.487,0.31,0.251,0.198,0.935,0.808,0.927
1,0.9,0.818,0.414,0.445,0.131,0.823,0.608,0.91
1,0.9,0.553,0.138,0.124,0.064,0.715,1.0,0.944
1,0.9,1.0,0.138,0.512,0.0,0.48,0.126,0.945
1,1,0.0,0.0,0.0,1.0,0.622,0.047,0.78
1,1,0.0,0.0,0.0,1.0,0.862,0.212,0.893
1,1,0.274,1.0,1.0,1.0,1.0,0.873,0.91
1,1,0.0,0.0,0.0,1.0,0.501,0.086,0.913
1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.832
1,1,0.0,0.0,0.0,0.566,0.661,0.294,0.894
1,1,0.0,0.0,0.0,0.302,0.856,0.15,0.838
1,1,0.177,0.263,0.202,0.198,0.935,0.808,0.927
1,1,0.339,0.368,0.338,0.131,0.823,0.608,0.91
1,1,0.34,0.053,0.0,0.064,0.715,1.0,0.944
1,1,1.0,0.053,0.0,0.0,0.48,0.126,0.945
1,0,0.0,0.468,0.389,0.318,0.17,0.134,0.78
1,0,1.0,0.552,0.434,0.649,0.404,0.669,0.893
1,0,0.604,0.546,0.702,1.0,0.554,0.664,0.91
1,0,0.115,0.0,0.0,1.0,0.496,0.0,0.913
1,0,0.298,0.521,0.508,0.434,0.014,0.426,0.832
1,0,0.231,0.148,0.117,0.488,1.0,0.151,0.894
1,0,0.854,0.157,0.046,0.583,0.0,0.331,0.838
1,0,0.229,0.605,0.698,0.427,0.412,0.506,0.927
1,0,0.327,0.289,0.286,0.291,0.594,0.316,0.91
1,0,0.585,1.0,1.0,0.17,0.694,1.0,0.944
1,0,0.354,0.221,0.246,0.0,0.479,0.277,0.945
1,0.1,0.942,0.0,0.0,0.318,0.17,0.134,0.78
1,0.1,1.0,1.0,0.802,0.649,0.404,0.669,0.893
1,0.1,0.332,0.901,1.0,1.0,0.554,0.664,0.91
1,0.1,0.0,0.057,0.05,1.0,0.496,0.0,0.913
1,0.1,0.498,0.402,0.35,0.434,0.014,0.426,0.832
1,0.1,0.387,0.084,0.064,0.488,1.0,0.151,0.894
1,0.1,0.593,0.622,0.418,0.583,0.0,0.331,0.838
1,0.1,0.278,0.367,0.381,0.427,0.412,0.506,0.927
1,0.1,0.475,0.185,0.167,0.291,0.594,0.316,0.91
1,0.1,0.592,0.863,0.754,0.17,0.694,1.0,0.944
1,0.1,0.576,0.095,0.093,0.0,0.479,0.277,0.945
1,0.2,0.696,0.0,0.0,0.318,0.17,0.134,0.78
1,0.2,1.0,1.0,0.851,0.649,0.404,0.669,0.893
1,0.2,0.0,0.975,1.0,1.0,0.554,0.664,0.91
1,0.2,0.077,0.074,0.032,1.0,0.496,0.0,0.913
1,0.2,0.357,0.366,0.282,0.434,0.014,0.426,0.832
1,0.2,0.203,0.209,0.144,0.488,1.0,0.151,0.894
1,0.2,0.391,1.0,0.775,0.583,0.0,0.331,0.838
1,0.2,0.119,0.182,0.189,0.427,0.412,0.506,0.927
1,0.2,0.23,0.207,0.147,0.291,0.594,0.316,0.91
1,0.2,0.179,0.683,0.561,0.17,0.694,1.0,0.944
1,0.2,0.15,0.218,0.162,0.0,0.479,0.277,0.945
1,0.3,0.835,0.0,0.0,0.318,0.17,0.134,0.78
1,0.3,1.0,0.796,0.863,0.649,0.404,0.669,0.893
1,0.3,0.0,1.0,1.0,1.0,0.554,0.664,0.91
1,0.3,0.177,0.177,0.091,1.0,0.496,0.0,0.913
1,0.3,0.288,0.618,0.534,0.434,0.014,0.426,0.832
1,0.3,0.351,0.36,0.282,0.488,1.0,0.151,0.894
1,0.3,0.571,0.914,0.76,0.583,0.0,0.331,0.838
1,0.3,0.014,0.258,0.227,0.427,0.412,0.506,0.927
1,0.3,0.306,0.355,0.271,0.291,0.594,0.316,0.91
1,0.3,0.157,0.624,0.562,0.17,0.694,1.0,0.944
1,0.3,0.141,0.608,0.567,0.0,0.479,0.277,0.945
1,0.4,1.0,0.0,0.0,0.318,0.17,0.134,0.78
1,0.4,0.82,0.532,0.508,0.649,0.404,0.669,0.893
1,0.4,0.0,0.937,0.818,1.0,0.554,0.664,0.91
1,0.4,0.341,0.23,0.17,1.0,0.496,0.0,0.913
1,0.4,0.207,0.683,0.619,0.434,0.014,0.426,0.832
1,0.4,0.415,0.421,0.353,0.488,1.0,0.151,0.894
1,0.4,0.685,0.357,0.304,0.583,0.0,0.331,0.838
1,0.4,0.079,0.397,0.348,0.427,0.412,0.506,0.927
1,0.4,0.331,0.548,0.446,0.291,0.594,0.316,0.91
1,0.4,0.105,0.389,0.321,0.17,0.694,1.0,0.944
1,0.4,0.108,1.0,1.0,0.0,0.479,0.277,0.945
1,0.5,1.0,0.0,0.017,0.318,0.17,0.134,0.78
1,0.5,0.816,0.124,0.092,0.649,0.404,0.669,0.893
1,0.5,0.022,0.856,0.604,1.0,0.554,0.664,0.91
1,0.5,0.137,0.165,0.114,1.0,0.496,0.0,0.913
1,0.5,0.198,0.557,0.435,0.434,0.014,0.426,0.832
1,0.5,0.581,0.237,0.189,0.488,1.0,0.151,0.894
1,0.5,0.778,0.01,0.0,0.583,0.0,0.331,0.838
1,0.5,0.0,0.186,0.162,0.427,0.412,0.506,0.927
1,0.5,0.351,0.505,0.341,0.291,0.594,0.316,0.91
1,0.5,0.044,0.165,0.11,0.17,0.694,1.0,0.944
1,0.5,0.078,1.0,1.0,0.0,0.479,0.277,0.945
1,0.6,1.0,0.013,0.0,0.318,0.17,0.134,0.78
1,0.6,0.935,0.0,0.039,0.649,0.404,0.669,0.893
1,0.6,0.187,0.769,0.498,1.0,0.554,0.664,0.91
1,0.6,0.366,0.141,0.091,1.0,0.496,0.0,0.913
1,0.6,0.382,0.359,0.252,0.434,0.014,0.426,0.832
1,0.6,0.484,0.167,0.128,0.488,1.0,0.151,0.894
1,0.6,0.573,0.0,0.055,0.583,0.0,0.331,0.838
1,0.6,0.171,0.167,0.092,0.427,0.412,0.506,0.927
1,0.6,0.413,0.474,0.286,0.291,0.594,0.316,0.91
1,0.6,0.0,0.103,0.04,0.17,0.694,1.0,0.944
1,0.6,0.275,1.0,1.0,0.0,0.479,0.277,0.945
1,0.7,0.0,0.0,0.0,0.318,0.17,0.134,0.78
1,0.7,0.0,0.0,0.0,0.649,0.404,0.669,0.893
1,0.7,0.65,0.625,0.384,1.0,0.554,0.664,0.91
1,0.7,0.678,0.089,0.058,1.0,0.496,0.0,0.913
1,0.7,0.714,0.268,0.187,0.434,0.014,0.426,0.832
1,0.7,1.0,0.125,0.146,0.488,1.0,0.151,0.894
1,0.7,0.0,0.0,0.0,0.583,0.0,0.331,0.838
1,0.7,0.724,0.089,0.049,0.427,0.412,0.506,0.927
1,0.7,0.967,0.357,0.22,0.291,0.594,0.316,0.91
1,0.7,0.289,0.071,0.054,0.17,0.694,1.0,0.944
1,0.7,0.736,1.0,1.0,0.0,0.479,0.277,0.945
1,0.8,0.0,0.0,0.0,0.318,0.17,0.134,0.78
1,0.8,0.0,0.0,0.0,0.649,0.404,0.669,0.893
1,0.8,0.534,0.724,0.418,1.0,0.554,0.664,0.91
1,0.8,0.637,0.069,0.049,1.0,0.496,0.0,0.913
1,0.8,0.144,0.138,0.076,0.434,0.014,0.426,0.832
1,0.8,0.935,0.172,0.177,0.488,1.0,0.151,0.894
1,0.8,0.0,0.0,0.0,0.583,0.0,0.331,0.838
1,0.8,0.65,0.103,0.056,0.427,0.412,0.506,0.927
1,0.8,1.0,0.552,0.316,0.291,0.594,0.316,0.91
1,0.8,0.0,0.0,0.0,0.17,0.694,1.0,0.944
1,0.8,0.761,1.0,1.0,0.0,0.479,0.277,0.945
1,0.9,0.0,0.0,0.0,0.318,0.17,0.134,0.78
1,0.9,0.0,0.0,0.0,0.649,0.404,0.669,0.893
1,0.9,0.53,0.722,0.378,1.0,0.554,0.664,0.91
1,0.9,0.0,0.0,0.0,1.0,0.496,0.0,0.913
1,0.9,0.202,0.111,0.084,0.434,0.014,0.426,0.832
1,0.9,0.974,0.167,0.147,0.488,1.0,0.151,0.894
1,0.9,0.0,0.0,0.0,0.583,0.0,0.331,0.838
1,0.9,0.017,0.056,0.0,0.427,0.412,0.506,0.927
1,0.9,1.0,0.722,0.388,0.291,0.594,0.316,0.91
1,0.9,0.0,0.0,0.0,0.17,0.694,1.0,0.944
1,0.9,0.781,1.0,1.0,0.0,0.479,0.277,0.945
1,1,0.0,0.0,0.0,0.318,0.17,0.134,0.78
1,1,0.0,0.0,0.0,0.649,0.404,0.669,0.893
1,1,0.456,0.462,0.177,1.0,0.554,0.664,0.91
1,1,0.0,0.0,0.0,1.0,0.496,0.0,0.913
1,1,0.23,0.077,0.0,0.434,0.014,0.426,0.832
1,1,0.818,0.077,0.0,0.488,1.0,0.151,0.894
1,1,0.0,0.0,0.0,0.583,0.0,0.331,0.838
1,1,0.0,0.0,0.0,0.427,0.412,0.506,0.927
1,1,1.0,0.769,0.301,0.291,0.594,0.316,0.91
1,1,0.0,0.0,0.0,0.17,0.694,1.0,0.944
1,1,0.738,1.0,1.0,0.0,0.479,0.277,0.945
1,0,0.072,0.301,0.29,1.0,0.503,0.067,0.78
1,0,1.0,0.218,0.165,1.0,0.274,0.421,0.893
1,0,0.741,0.447,0.615,1.0,0.521,0.64,0.91
1,0,0.023,0.111,0.147,1.0,0.992,0.0,0.913
1,0,0.138,0.328,0.373,1.0,0.396,0.191,0.832
1,0,0.357,0.228,0.272,1.0,1.0,0.263,0.894
1,0,0.421,0.033,0.0,0.951,0.0,0.148,0.838
1,0,0.0,0.632,0.735,0.728,0.369,0.372,0.927
1,0,0.363,0.38,0.411,0.438,0.746,0.394,0.91
1,0,0.532,1.0,1.0,0.241,0.989,1.0,0.944
1,0,0.562,0.0,0.105,0.0,0.78,0.171,0.945
1,0.1,0.899,0.066,0.0,1.0,0.503,0.067,0.78
1,0.1,1.0,1.0,0.699,1.0,0.274,0.421,0.893
1,0.1,0.788,0.968,1.0,1.0,0.521,0.64,0.91
1,0.1,0.334,0.041,0.01,1.0,0.992,0.0,0.913
1,0.1,0.497,0.221,0.166,1.0,0.396,0.191,0.832
1,0.1,0.561,0.318,0.232,1.0,1.0,0.263,0.894
1,0.1,0.188,0.759,0.456,0.951,0.0,0.148,0.838
1,0.1,0.0,0.237,0.253,0.728,0.369,0.372,0.927
1,0.1,0.573,0.365,0.301,0.438,0.746,0.394,0.91
1,0.1,0.612,0.882,0.694,0.241,0.989,1.0,0.944
1,0.1,0.747,0.0,0.021,0.0,0.78,0.171,0.945
1,0.2,0.888,0.116,0.073,1.0,0.503,0.067,0.78
1,0.2,1.0,0.844,0.584,1.0,0.274,0.421,0.893
1,0.2,0.604,1.0,1.0,1.0,0.521,0.64,0.91
1,0.2,0.583,0.0,0.0,1.0,0.992,0.0,0.913
1,0.2,0.516,0.226,0.153,1.0,0.396,0.191,0.832
1,0.2,0.553,0.341,0.242,1.0,1.0,0.263,0.894
1,0.2,0.358,0.654,0.409,0.951,0.0,0.148,0.838
1,0.2,0.0,0.07,0.124,0.728,0.369,0.372,0.927
1,0.2,0.449,0.434,0.368,0.438,0.746,0.394,0.91
1,0.2,0.422,0.412,0.33,0.241,0.989,1.0,0.944
1,0.2,0.319,0.233,0.225,0.0,0.78,0.171,0.945
1,0.3,0.889,0.097,0.07,1.0,0.503,0.067,0.78
1,0.3,1.0,0.471,0.322,1.0,0.274,0.421,0.893
1,0.3,0.428,1.0,1.0,1.0,0.521,0.64,0.91
1,0.3,0.707,0.0,0.0,1.0,0.992,0.0,0.913
1,0.3,0.414,0.226,0.156,1.0,0.396,0.191,0.832
1,0.3,0.496,0.32,0.227,1.0,1.0,0.263,0.894
1,0.3,0.486,0.32,0.216,0.951,0.0,0.148,0.838
1,0.3,0.0,0.032,0.071,0.728,0.369,0.372,0.927
1,0.3,0.443,0.36,0.327,0.438,0.746,0.394,0.91
1,0.3,0.318,0.132,0.107,0.241,0.989,1.0,0.944
1,0.3,0.187,0.342,0.281,0.0,0.78,0.171,0.945
1,0.4,0.56,0.073,0.05,1.0,0.503,0.067,0.78
1,0.4,1.0,0.22,0.159,1.0,0.274,0.421,0.893
1,0.4,0.246,1.0,1.0,1.0,0.521,0.64,0.91
1,0.4,0.415,0.0,0.0,1.0,0.992,0.0,0.913
1,0.4,0.253,0.185,0.129,1.0,0.396,0.191,0.832
1,0.4,0.428,0.23,0.154,1.0,1.0,0.263,0.894
1,0.4,0.632,0.115,0.077,0.951,0.0,0.148,0.838
1,0.4,0.032,0.021,0.033,0.728,0.369,0.372,0.927
1,0.4,0.317,0.286,0.281,0.438,0.746,0.394,0.91
1,0.4,0.11,0.042,0.03,0.241,0.989,1.0,0.944
1,0.4,0.0,0.376,0.29,0.0,0.78,0.171,0.945
1,0.5,0.606,0.0,0.0,1.0,0.503,0.067,0.78
1,0.5,1.0,0.046,0.04,1.0,0.274,0.421,0.893
1,0.5,0.344,1.0,1.0,1.0,0.521,0.64,0.91
1,0.5,0.517,0.0,0.002,1.0,0.992,0.0,0.913
1,0.5,0.349,0.077,0.059,1.0,0.396,0.191,0.832
1,0.5,0.457,0.205,0.151,1.0,1.0,0.263,0.894
1,0.5,0.64,0.031,0.024,0.951,0.0,0.148,0.838
1,0.5,0.125,0.026,0.038,0.728,0.369,0.372,0.927
1,0.5,0.401,0.174,0.214,0.438,0.746,0.394,0.91
1,0.5,0.0,0.0,0.002,0.241,0.989,1.0,0.944
1,0.5,0.112,0.323,0.227,0.0,0.78,0.171,0.945
1,0.6,0.55,0.008,0.0,1.0,0.503,0.067,0.78
1,0.6,1.0,0.039,0.04,1.0,0.274,0.421,0.893
1,0.6,0.474,1.0,1.0,1.0,0.521,0.64,0.91
1,0.6,0.562,0.023,0.016,1.0,0.992,0.0,0.913
1,0.6,0.723,0.047,0.03,1.0,0.396,0.191,0.832
1,0.6,0.535,0.132,0.097,1.0,1.0,0.263,0.894
1,0.6,0.0,0.0,0.0,0.951,0.0,0.148,0.838
1,0.6,0.268,0.023,0.035,0.728,0.369,0.372,0.927
1,0.6,0.662,0.132,0.371,0.438,0.746,0.394,0.91
1,0.6,0.0,0.0,0.0,0.241,0.989,1.0,0.944
1,0.6,0.341,0.302,0.21,0.0,0.78,0.171,0.945
1,0.7,0.0,0.0,0.0,1.0,0.503,0.067,0.78
1,0.7,1.0,0.024,0.094,1.0,0.274,0.421,0.893
1,0.7,0.412,1.0,1.0,1.0,0.521,0.64,0.91
1,0.7,0.255,0.024,0.012,1.0,0.992,0.0,0.913
1,0.7,0.377,0.024,0.009,1.0,0.396,0.191,0.832
1,0.7,0.374,0.082,0.065,1.0,1.0,0.263,0.894
1,0.7,0.0,0.0,0.0,0.951,0.0,0.148,0.838
1,0.7,0.0,0.0,0.0,0.728,0.369,0.372,0.927
1,0.7,0.467,0.094,0.221,0.438,0.746,0.394,0.91
1,0.7,0.0,0.0,0.0,0.241,0.989,1.0,0.944
1,0.7,0.295,0.341,0.234,0.0,0.78,0.171,0.945
1,0.8,0.0,0.0,0.0,1.0,0.503,0.067,0.78
1,0.8,0.0,0.0,0.0,1.0,0.274,0.421,0.893
1,0.8,0.505,1.0,1.0,1.0,0.521,0.64,0.91
1,0.8,0.0,0.0,0.0,1.0,0.992,0.0,0.913
1,0.8,0.201,0.016,0.0,1.0,0.396,0.191,0.832
1,0.8,0.252,0.049,0.045,1.0,1.0,0.263,0.894
1,0.8,0.0,0.0,0.0,0.951,0.0,0.148,0.838
1,0.8,0.0,0.0,0.0,0.728,0.369,0.372,0.927
1,0.8,1.0,0.033,0.113,0.438,0.746,0.394,0.91
1,0.8,0.0,0.0,0.0,0.241,0.989,1.0,0.944
1,0.8,0.429,0.246,0.193,0.0,0.78,0.171,0.945
1,0.9,0.0,0.0,0.0,1.0,0.503,0.067,0.78
1,0.9,0.0,0.0,0.0,1.0,0.274,0.421,0.893
1,0.9,0.589,1.0,1.0,1.0,0.521,0.64,0.91
1,0.9,0.0,0.0,0.0,1.0,0.992,0.0,0.913
1,0.9,0.0,0.0,0.0,1.0,0.396,0.191,0.832
1,0.9,0.232,0.026,0.0,1.0,1.0,0.263,0.894
1,0.9,0.0,0.0,0.0,0.951,0.0,0.148,0.838
1,0.9,0.0,0.0,0.0,0.728,0.369,0.372,0.927
1,0.9,1.0,0.053,0.186,0.438,0.746,0.394,0.91
1,0.9,0.0,0.0,0.0,0.241,0.989,1.0,0.944
1,0.9,0.452,0.263,0.209,0.0,0.78,0.171,0.945
1,1,0.0,0.0,0.0,1.0,0.503,0.067,0.78
1,1,0.0,0.0,0.0,1.0,0.274,0.421,0.893
1,1,0.557,1.0,1.0,1.0,0.521,0.64,0.91
1,1,0.0,0.0,0.0,1.0,0.992,0.0,0.913
1,1,0.0,0.0,0.0,1.0,0.396,0.191,0.832
1,1,0.0,0.0,0.0,1.0,1.0,0.263,0.894
1,1,0.0,0.0,0.0,0.951,0.0,0.148,0.838
1,1,0.0,0.0,0.0,0.728,0.369,0.372,0.927
1,1,1.0,0.08,0.312,0.438,0.746,0.394,0.91
1,1,0.0,0.0,0.0,0.241,0.989,1.0,0.944
1,1,0.55,0.24,0.178,0.0,0.78,0.171,0.945
1,0,0.0,0.318,0.32,1.0,0.746,0.0,0.78
1,0,0.646,0.298,0.258,1.0,0.772,0.394,0.893
1,0,0.556,0.537,0.655,0.996,0.107,0.615,0.91
1,0,0.336,0.254,0.295,0.966,1.0,0.224,0.913
1,0,0.152,0.235,0.29,1.0,0.316,0.131,0.832
1,0,0.456,0.385,0.434,1.0,0.035,0.357,0.894
1,0,0.881,0.027,0.0,0.375,0.0,0.255,0.838
1,0,0.706,0.748,0.81,0.26,0.312,0.822,0.927
1,0,1.0,0.486,0.532,0.168,0.304,0.681,0.91
1,0,0.628,1.0,1.0,0.06,0.32,1.0,0.944
1,0,0.311,0.0,0.037,0.0,0.419,0.049,0.945
1,0.1,0.224,0.0,0.0,1.0,0.746,0.0,0.78
1,0.1,0.418,0.547,0.512,1.0,0.772,0.394,0.893
1,0.1,0.192,0.806,0.918,0.996,0.107,0.615,0.91
1,0.1,0.239,0.299,0.332,0.966,1.0,0.224,0.913
1,0.1,0.0,0.176,0.19,1.0,0.316,0.131,0.832
1,0.1,0.345,0.469,0.5,1.0,0.035,0.357,0.894
1,0.1,0.473,0.434,0.342,0.375,0.0,0.255,0.838
1,0.1,0.547,0.874,0.931,0.26,0.312,0.822,0.927
1,0.1,1.0,0.708,0.751,0.168,0.304,0.681,0.91
1,0.1,0.407,1.0,1.0,0.06,0.32,1.0,0.944
1,0.1,0.133,0.133,0.11,0.0,0.419,0.049,0.945
1,0.2,0.669,0.0,0.0,1.0,0.746,0.0,0.78
1,0.2,0.628,0.51,0.467,1.0,0.772,0.394,0.893
1,0.2,0.145,0.923,0.936,0.996,0.107,0.615,0.91
1,0.2,0.375,0.331,0.342,0.966,1.0,0.224,0.913
1,0.2,0.133,0.165,0.163,1.0,0.316,0.131,0.832
1,0.2,0.572,0.545,0.551,1.0,0.035,0.357,0.894
1,0.2,0.354,0.79,0.669,0.375,0.0,0.255,0.838
1,0.2,0.431,1.0,1.0,0.26,0.312,0.822,0.927
1,0.2,1.0,0.972,0.971,0.168,0.304,0.681,0.91
1,0.2,0.311,0.938,0.907,0.06,0.32,1.0,0.944
1,0.2,0.0,0.304,0.249,0.0,0.419,0.049,0.945
1,0.3,1.0,0.0,0.0,1.0,0.746,0.0,0.78
1,0.3,0.72,0.292,0.274,1.0,0.772,0.394,0.893
1,0.3,0.077,0.84,0.858,0.996,0.107,0.615,0.91
1,0.3,0.418,0.252,0.27,0.966,1.0,0.224,0.913
1,0.3,0.141,0.139,0.129,1.0,0.316,0.131,0.832
1,0.3,0.611,0.496,0.517,1.0,0.035,0.357,0.894
1,0.3,0.304,0.842,0.79,0.375,0.0,0.255,0.838
1,0.3,0.33,0.908,0.912,0.26,0.312,0.822,0.927
1,0.3,0.772,1.0,1.0,0.168,0.304,0.681,0.91
1,0.3,0.214,0.704,0.68,0.06,0.32,1.0,0.944
1,0.3,0.0,0.363,0.311,0.0,0.419,0.049,0.945
1,0.4,1.0,0.0,0.0,1.0,0.746,0.0,0.78
1,0.4,0.36,0.144,0.151,1.0,0.772,0.394,0.893
1,0.4,0.003,0.734,0.746,0.996,0.107,0.615,0.91
1,0.4,0.103,0.183,0.205,0.966,1.0,0.224,0.913
1,0.4,0.063,0.108,0.104,1.0,0.316,0.131,0.832
1,0.4,0.247,0.434,0.473,1.0,0.035,0.357,0.894
1,0.4,0.139,0.656,0.681,0.375,0.0,0.255,0.838
1,0.4,0.057,0.781,0.811,0.26,0.312,0.822,0.927
1,0.4,0.236,1.0,1.0,0.168,0.304,0.681,0.91
1,0.4,0.021,0.446,0.439,0.06,0.32,1.0,0.944
1,0.4,0.0,0.368,0.342,0.0,0.419,0.049,0.945
1,0.5,0.0,0.0,0.0,1.0,0.746,0.0,0.78
1,0.5,1.0,0.052,0.051,1.0,0.772,0.394,0.893
1,0.5,0.522,0.652,0.686,0.996,0.107,0.615,0.91
1,0.5,0.602,0.112,0.137,0.966,1.0,0.224,0.913
1,0.5,0.565,0.044,0.042,1.0,0.316,0.131,0.832
1,0.5,0.811,0.328,0.343,1.0,0.035,0.357,0.894
1,0.5,0.722,0.416,0.437,0.375,0.0,0.255,0.838
1,0.5,0.537,0.612,0.633,0.26,0.312,0.822,0.927
1,0.5,0.755,1.0,1.0,0.168,0.304,0.681,0.91
1,0.5,0.485,0.296,0.288,0.06,0.32,1.0,0.944
1,0.5,0.547,0.328,0.311,0.0,0.419,0.049,0.945
1,0.6,0.0,0.0,0.0,1.0,0.746,0.0,0.78
1,0.6,0.875,0.012,0.007,1.0,0.772,0.394,0.893
1,0.6,0.614,0.58,0.661,0.996,0.107,0.615,0.91
1,0.6,0.783,0.095,0.101,0.966,1.0,0.224,0.913
1,0.6,0.671,0.041,0.05,1.0,0.316,0.131,0.832
1,0.6,1.0,0.213,0.261,1.0,0.035,0.357,0.894
1,0.6,0.912,0.183,0.216,0.375,0.0,0.255,0.838
1,0.6,0.568,0.556,0.568,0.26,0.312,0.822,0.927
1,0.6,0.779,1.0,1.0,0.168,0.304,0.681,0.91
1,0.6,0.467,0.148,0.134,0.06,0.32,1.0,0.944
1,0.6,0.688,0.266,0.258,0.0,0.419,0.049,0.945
1,0.7,0.0,0.0,0.0,1.0,0.746,0.0,0.78
1,0.7,1.0,0.008,0.0,1.0,0.772,0.394,0.893
1,0.7,0.508,0.545,0.685,0.996,0.107,0.615,0.91
1,0.7,0.874,0.049,0.061,0.966,1.0,0.224,0.913
1,0.7,0.427,0.008,0.0,1.0,0.316,0.131,0.832
1,0.7,0.688,0.122,0.139,1.0,0.035,0.357,0.894
1,0.7,0.71,0.065,0.069,0.375,0.0,0.255,0.838
1,0.7,0.45,0.382,0.383,0.26,0.312,0.822,0.927
1,0.7,0.67,1.0,1.0,0.168,0.304,0.681,0.91
1,0.7,0.509,0.081,0.071,0.06,0.32,1.0,0.944
1,0.7,0.611,0.236,0.248,0.0,0.419,0.049,0.945
1,0.8,0.0,0.0,0.0,1.0,0.746,0.0,0.78
1,0.8,0.0,0.0,0.0,1.0,0.772,0.394,0.893
1,0.8,0.677,0.537,0.715,0.996,0.107,0.615,0.91
1,0.8,0.907,0.049,0.057,0.966,1.0,0.224,0.913
1,0.8,0.0,0.0,0.0,1.0,0.316,0.131,0.832
1,0.8,0.924,0.098,0.113,1.0,0.035,0.357,0.894
1,0.8,0.0,0.0,0.0,0.375,0.0,0.255,0.838
1,0.8,0.654,0.256,0.256,0.26,0.312,0.822,0.927
1,0.8,0.819,1.0,1.0,0.168,0.304,0.681,0.91
1,0.8,1.0,0.061,0.05,0.06,0.32,1.0,0.944
1,0.8,0.764,0.207,0.247,0.0,0.419,0.049,0.945
1,0.9,0.0,0.0,0.0,1.0,0.746,0.0,0.78
1,0.9,0.0,0.0,0.0,1.0,0.772,0.394,0.893
1,0.9,0.564,0.46,0.861,0.996,0.107,0.615,0.91
1,0.9,1.0,0.032,0.049,0.966,1.0,0.224,0.913
1,0.9,0.0,0.0,0.0,1.0,0.316,0.131,0.832
1,0.9,0.654,0.063,0.052,1.0,0.035,0.357,0.894
1,0.9,0.0,0.0,0.0,0.375,0.0,0.255,0.838
